canonicalName,eolID,inaturalistID,gbifID,wikipediaID,arkiveID,adwID,fishbaseID,amphibiawebID
Podospora araneosa,6499919,1190287,5486106,,,,,
Podospora australis,145835,947231,5254112,,,,,
Podospora austrohemisphaerica,241740,383758,5254127,,,,,
Podospora collapsa,194777,956023,5254133,,,,,
Podospora communis,151184,383760,5254102,,,,,
Podospora ellisiana,193304,383770,5254064,,,,,
Podospora excentrica,1008597,383771,5254110,,,,,
Podospora fimiseda,11471728,383772,5254081,,,,,
Podospora gigantea,6499945,383773,5254131,,,,,
Podospora globosa,1007091,383774,5254124,,,,,
Podospora leporina,1007090,407137,5254078,,,,,
Podospora pyriformis,194785,379872,5254096,,,,,
Ruzenia spermoides,188911,384205,7652592,,,,,
Schizothecium cervinum,6500191,1016037,3300240,,,,,
Schizothecium dakotense,18293640,383766,2573176,,,,,
Schizothecium miniglutinans,193420,383778,2573047,Q10663655,,,,
Schizothecium vesticola,11471711,408197,2573232,Q80976938,,,,
Zopfiella erostrata,189502,994353,2573126,,,,,
Zygopleurage zygospora,6500501,408318,2573391,,,,,
Gelasinospora endodonta,6498975,823620,5253977,,,,,
Neurospora crassa,189527,1076003,5253986,Q133459,,,,
Neurospora sitophila,189490,383331,5253985,Q2967398,,,,
Sordaria alcina,1008584,1118726,2572626,,,,,
Sordaria fimicola,1030508,384335,8700209,Q3837939,,,,
Sordaria humana,1030903,384336,2572645,,,,,
Sordaria superba,188253,384338,2572643,,,,,
Brachysporiella pulchra,1005442,359427,2572835,,,,,
Immersiella caudata,8562392,382780,2572970,,,,,
Brachysporium dingleyae,1001422,381433,2569671,,,,,
Brachysporium nigrum,244052,350243,2569673,,,,,
Arthrinium arundinis,49891818,350108,2569390,Q4779866,,,,
Arthrinium caricicola,1030205,987909,2569362,,,,,
Arthrinium puccinioides,1009316,794070,2569337,,,,,
Arthrinium sporophleum,1017161,381280,2569333,,,,,
Spegazzinia tessarthra,997505,352395,5258294,,,,,
Barbatosphaeria arboricola,46712738,1536475,8156138,,,,,
Barbatosphaeria barbirostris,8563141,1028281,3464780,,,,,
Barbatosphaeria neglecta,46712739,1434441,8033145,,,,,
Phialemonium inflatum,39992608,1378193,7939306,,,,,
Dinemasporium decipiens,1013749,940125,2574334,,,,,
Dinemasporium sasae,46713366,1474230,7898074,,,,,
Ellisembia leptospora,8563249,510826,3458687,,,,,
Hilberina caudata,8563169,1275283,3443597,,,,,
Monotosporella setosa,1009035,383162,2591478,,,,,
Natantiella ligneola,11961849,1232010,5895429,,,,,
Nigrospora oryzae,50965338,379859,2569650,Q6403214,,,,
Nigrospora sacchari,998023,379858,2569653,,,,,
Sarcopyrenia calcarea,52786007,840928,9800646,,,,,
Sarcopyrenia gibba,248493,1285294,2569521,,,,,
Selenosporella curvispora,1013706,352366,3455174,,,,,
Stilbella aleuriata,6469846,1280167,2562084,,,,,
Stilbella byssiseda,998113,332686,2562064,,,,,
Stilbella setiformis,18296641,566465,3449587,,,,,
Stromatographium stromaticum,6477634,552821,3458422,,,,,
Thyronectroidea chrysogramma,1004900,778300,2568735,,,,,
Thyronectria aurigera,44453134,1075578,8373711,,,,,
Thyronectria austroamericana,18321988,1139417,2563617,,,,,
Thyronectria balsamea,1002737,1021560,3443616,,,,,
Thyronectria berolinensis,248454,875172,3443611,,,,,
Thyronectria coryli,44453149,1018784,8271493,,,,,
Thyronectria cucurbitula,44453131,875173,7597285,,,,,
Thyronectria ilicicola,44453135,1361754,8059935,,,,,
Thyronectria lamyi,248452,1432759,3443608,,,,,
Thyronectria rhodochlora,6475867,1432747,3443629,,,,,
Thyronectria rosellinii,44453140,1432752,8077840,,,,,
Thyronectria sinopica,44453151,1139256,7624976,,,,,
Anthostoma decipiens,188414,987585,9065994,,,,,
Anthostoma turgidum,163366,351412,2575425,,,,,
Cryptovalsa ampelina,6484836,1544521,3457057,,,,,
Cryptovalsa mori,6484859,1390379,5481822,,,,,
Cryptovalsa prominens,18322145,889353,7923020,,,,,
Cryptovalsa protracta,1015198,1023483,3457052,,,,,
Cryptovalsa sassafras,18322144,1458256,3457046,,,,,
Diatrype bullata,187937,382150,2575284,,,,,
Diatrype decorticata,133708,881500,8870951,,,,,
Diatrype disciformis,188570,382151,2575263,,,,,
Diatrype phaselinoides,6488925,1283270,3459408,,,,,
Diatrype stigma,160010,1196560,2575291,,,,,
Diatrype subaffixa,6488961,959820,7257538,,,,,
Diatrype virescens,6488984,417938,2575288,,,,,
Diatrypella favacea,188156,350668,8782821,,,,,
Diatrypella quercina,1009394,350666,9027329,,,,,
Eutypa flavovirens,133754,350753,2575558,,,,,
Eutypa maura,1030723,991489,8001638,,,,,
Eutypa spinosa,188171,520538,8749998,,,,,
Eutypa velutina,188512,1025156,2575524,,,,,
Eutypella cerviculata,188145,1025157,9078443,,,,,
Eutypella parasitica,189486,481819,2575249,Q3735088,,,,
Eutypella portoricensis,6488543,1466510,3459208,,,,,
Eutypella prunastri,1030786,350756,2575250,,,,,
Eutypella quaternata,133710,1158842,2575237,,,,,
Eutypella sorbi,162774,884507,2575244,,,,,
Peroneutypa scoparia,8561746,1023339,2575310,Q3915683,,,,
Phaeoisaria clavulata,189841,351768,2588218,,,,,
Phaeoisaria clematidis,191522,351769,2624556,,,,,
Graphostroma platystomum,52245294,1080310,2574289,,,,,
Arwidssonia empetri,191929,941757,5254561,,,,,
Exarmidium inclusum,199039,1543719,9100284,,,,,
Hyponectria buxi,161868,1024756,6755406,,,,,
Annulohypoxylon annulatum,150617,381239,2576784,,,,,
Annulohypoxylon archeri,1009799,350082,2576790,Q4769750,,,,
Annulohypoxylon atroroseum,150616,627810,2576809,,,,,
Annulohypoxylon bovei,6486711,350083,3459892,,,,,
Annulohypoxylon hians,1017479,735328,2576847,,,,,
Annulohypoxylon michelianum,1009800,1292339,2576826,,,,,
Annulohypoxylon nitens,8561140,553544,2576839,,,,,
Annulohypoxylon purpureonitens,1009803,1292485,2576798,,,,,
Annulohypoxylon stygium,6486702,350087,8183847,,,,,
Annulohypoxylon subeffusum,18308351,1410908,5952675,,,,,
Annulohypoxylon substygium,52245327,1258374,9763650,,,,,
Annulohypoxylon thouarsianum,6486705,55516,3459878,Q10412540,,,,
Annulohypoxylon truncatum,1032832,337046,2576800,,,,,
Daldinia carpinicola,18314360,1125785,3460392,,,,,
Daldinia childiae,150655,1146677,2576941,,,,,
Daldinia clavata,150650,328183,2576916,,,,,
Daldinia concentrica,150907,1146657,5255033,Q935453,daldinia_concentrica,,,
Daldinia decipiens,6486641,968375,3460388,,,,,
Daldinia dennisii,6486642,382113,2576912,,,,,
Daldinia eschscholtzii,39377164,1146666,7968541,,,,,
Daldinia grandis,150671,117996,2576924,,,,,
Daldinia loculata,1004792,350619,2576938,,,,,
Daldinia macaronesica,6486651,631190,3460368,,,,,
Daldinia novae-zelandiae,8561115,382114,2576950,,,,,
Daldinia petriniae,150736,1146689,2576955,,,,,
Daldinia starbaeckii,42766091,1048878,7872947,,,,,
Daldinia vernicosa,150648,1146681,2576956,,,,,
Entonaema cinnabarinum,49892761,1348102,3459869,,,,,
Entonaema liquescens,6487334,350744,3459871,,,,,
Hypoxylon cercidicola,1014506,781895,5254693,,,,,
Hypoxylon chathamense,145831,382749,5254682,,,,,
Hypoxylon cinnabarinum,1000450,351105,9693621,,,,,
Hypoxylon crocopeplum,150663,351116,5254663,,,,,
Hypoxylon ferrugineum,150942,351125,5254701,,,,,
Hypoxylon fragiforme,150674,351126,10542875,,,,,
Hypoxylon fraxinophilum,11470040,874088,5254691,,,,,
Hypoxylon fuscoides,42767024,993038,7881192,,,,,
Hypoxylon fuscopurpureum,150854,1050358,5254733,,,,,
Hypoxylon fuscum,991415,1540489,5254797,,,,,
Hypoxylon haematostroma,150768,351135,5254751,,,,,
Hypoxylon howeanum,1009766,351139,5254707,,,,,
Hypoxylon lenormandii,1009774,351145,5254737,,,,,
Hypoxylon macrocarpum,150857,1362818,5254732,,,,,
Hypoxylon ochraceum,345082,1025172,5254641,,,,,
Hypoxylon papillatum,150660,351164,5254669,,,,,
Hypoxylon perforatum,150661,351165,5254606,,,,,
Hypoxylon perusense,6480793,1415013,5487348,,,,,
Hypoxylon petriniae,6480794,955779,5487115,,,,,
Hypoxylon placentiforme,1005589,1146704,5254620,,,,,
Hypoxylon polyporus,1009783,1220339,5254637,,,,,
Hypoxylon rubiginosum,6480358,351179,8991587,,,,,
Hypoxylon subticinense,150758,1432284,5254810,,,,,
Hypoxylon ticinense,150885,351198,5254704,,,,,
Hypoxylon trugodes,1009764,1417845,5254647,,,,,
Hypoxylon vogesiacum,150730,953595,5254781,,,,,
Jackrogersella cohaerens,52245315,979413,9591566,,,,,
Jackrogersella minutella,52245314,1050325,9281618,,,,,
Jackrogersella multiformis,52245316,895016,9397402,,,,,
Jackrogersella nothofagi,52785380,1224372,9660204,,,,,
Phylacia globosa,6487380,328189,3461529,,,,,
Phylacia mexicana,18315575,351832,3461530,,,,,
Phylacia poculiformis,6487381,351833,2577198,,,,,
Phylacia turbinata,6487386,945839,3461527,,,,,
Pyrenomyxa picea,8561272,984663,2576297,,,,,
Pyrenopolyporus tortisporus,52785383,1220329,9651664,,,,,
Thamnomyces chamissonis,6487085,552873,3460971,,,,,
Thamnomyces dendroideus,52785379,1348658,3460977,,,,,
Thuemenella cubispora,6472807,352519,2577262,,,,,
Creosphaeria sassafras,1005410,350512,2577220,,,,,
Lopadostoma dryophilum,42766567,869638,7880579,,,,,
Lopadostoma juglandinum,6486296,1531611,7257180,,,,,
Lopadostoma pouzarii,198365,997195,2577236,,,,,
Melogramma campylosporum,1030769,351546,2565924,,,,,
Melogramma spiniferum,1029962,1163500,2565916,,,,,
Castanediella eucalypti,46713343,1258995,7669847,,,,,
Castanediella eucalypticola,52245246,1471143,9773513,,,,,
Alloanthostomella rubicola,52785433,1262560,9660722,,,,,
Amphirosellinia evansii,1009795,552789,2577251,,,,,
Anthostomella tomicoides,160678,987586,2577314,,,,,
Biscogniauxia atropunctata,6481032,127050,3461132,Q10430022,,,,
Biscogniauxia bartholomaei,344996,552785,2576207,,,,,
Biscogniauxia capnodes,6481060,350178,3461055,Q4917249,,,,
Biscogniauxia cinereolilacina,1009769,1047144,2576185,,,,,
Biscogniauxia dennisii,150935,1363849,2576154,,,,,
Biscogniauxia granmoi,6481077,1050663,3461120,,,,,
Biscogniauxia marginata,1009770,540665,2576233,Q3913809,,,,
Biscogniauxia mediterranea,6481053,350183,3461069,,,,,
Biscogniauxia nothofagi,1009776,1255565,2576223,,,,,
Biscogniauxia nummularia,1009782,350184,9115053,Q1574947,,,,
Biscogniauxia repanda,150726,492212,9086274,,,,,
Biscogniauxia uniapiculata,6481039,1025174,3461129,,,,,
Camillea bilabiata,6486227,1449697,3461031,,,,,
Camillea cyclisca,6486232,350267,9575663,,,,,
Camillea cyclops,6486233,350268,3460997,,,,,
Camillea labellum,6486243,350275,3461005,,,,,
Camillea leprieurii,6486244,339926,3461010,,,,,
Camillea mucronata,6486250,350278,2576583,,,,,
Camillea patouillardii,6486253,1190638,3461018,,,,,
Camillea punctulata,6486256,350280,3460993,,,,,
Camillea signata,6486260,1031831,3461014,,,,,
Camillea tinctor,11470009,350282,2576107,Q5961544,,,,
Engleromyces goetzei,1030391,783281,2576281,,,,,
Entoleuca mammata,150751,350735,2576553,Q5380585,,,,
Euepixylon udum,17456368,1031824,2576647,,,,,
Hypocopra brefeldii,151923,1051118,2576626,,,,,
Hypocreodendron sanguineum,6487345,1095893,3459846,Q5282026,,,,
Kretzschmaria cetrarioides,150734,351262,2576998,,,,,
Kretzschmaria clavus,150733,351263,2577053,,,,,
Kretzschmaria deusta,150836,128051,2577023,Q898044,,,,
Kretzschmaria macrosperma,150683,552760,2577012,,,,,
Kretzschmaria milleri,150681,351268,2576991,,,,,
Kretzschmaria pavimentosa,150833,351269,2577007,,,,,
Kretzschmaria zonata,1009771,351271,2577074,Q3816984,,,,
Kretzschmariella culmorum,150845,351272,2576445,,,,,
Nemania aenea,6480960,865933,3460435,,,,,
Nemania beaumontii,150785,932935,2576386,,,,,
Nemania bipapillata,150882,351625,2576422,,,,,
Nemania chestersii,6480957,1239571,3460452,,,,,
Nemania confluens,1009778,351626,2576368,,,,,
Nemania diffusa,150667,383315,2576396,Q6990924,,,,
Nemania illita,345081,1027413,2576376,,,,,
Nemania maritima,150775,383316,2576379,,,,,
Nemania serpens,6480964,383317,3460456,Q3915706,,,,
Nodulisporium cecidiogenes,198832,829903,2576329,,,,,
Plectosphaera polypodii,1014482,1493843,8630578,,,,,
Podosordaria axifera,6486400,352866,3459987,,,,,
Podosordaria entosulphurea,6486406,518892,3459968,,,,,
Podosordaria jugoyasan,194908,1421269,2576505,,,,,
Podosordaria nigripes,6486416,890235,3459975,,,,,
Podosordaria tulasnei,1009132,1021461,2576502,,,,,
Poronia australiensis,6486360,1007988,5486999,,,,,
Poronia erici,6486365,351938,5487019,,,,,
Poronia oedipus,6486379,328191,5255173,,,,,
Poronia punctata,159837,351939,8530425,,poronia_punctata,,,
Rosellinia aquila,1004805,352263,2576685,,,,,
Rosellinia britannica,1032501,1201144,2576659,,,,,
Rosellinia corticium,6485855,352264,3460291,,,,,
Rosellinia johnstonii,243779,384145,2576713,,,,,
Rosellinia rhopalostylidicola,243776,1095785,2576663,,,,,
Stilbohypoxylon quisquiliarum,150735,1038631,2576470,,,,,
Whalleya microplaca,150642,631446,5254951,,,,,
Xylaria alboareolata,46712915,1440015,7509717,,,,,
Xylaria anisopleura,6485044,352863,5255085,,,,,
Xylaria apiculata,160275,179053,5255124,,,,,
Xylaria arbuscula,153646,352864,5255134,,,,,
Xylaria bambusicola,6485076,901630,5488040,,,,,
Xylaria bulbosa,155829,328194,5255112,,,,,
Xylaria carpophila,157427,348993,5255129,,,,,
Xylaria castorea,6485118,384765,5255090,,,,,
Xylaria cinerea,42765157,714254,7624395,,,,,
Xylaria clusiae,6485138,1404685,5488191,,,,,
Xylaria comosoides,6485144,1409638,9293081,,,,,
Xylaria compuncta,11470457,919780,5254882,,,,,
Xylaria corniformis,158947,352880,5255121,,,,,
Xylaria cornu-damae,158939,567741,5255100,,,,,
Xylaria cranioides,6485162,707438,5487633,,,,,
Xylaria crozonensis,6485164,1526363,5487644,,,,,
Xylaria cubensis,6485165,1366851,8615613,,,,,
Xylaria culleniae,153645,1355062,5255084,Q10723084,,,,
Xylaria digitata,158057,352885,5488112,,,,,
Xylaria feejeensis,6485218,328195,7257227,,,,,
Xylaria filiformis,1030773,328196,5255152,,,,,
Xylaria friesii,1016529,795121,10895329,,,,,
Xylaria furcata,6484998,1483813,7731254,,,,,
Xylaria grammica,6485262,352897,5487891,,,,,
Xylaria guazumae,6485270,352898,5488227,,,,,
Xylaria hypoxylon,1017301,1366853,5255147,Q1272474,,,,
Xylaria liquidambaris,196968,1533033,5255151,,,,,
Xylaria longipes,188723,352912,5255093,Q1574302,,,,
Xylaria magnoliae,6485008,352916,3461845,,,,,
Xylaria mali,189866,932974,5255096,Q8045341,,,,
Xylaria maumeei,6485349,1497390,5487900,,,,,
Xylaria mesenterica,8560876,1471074,5255098,,,,,
Xylaria microceras,6485359,352922,7257295,,,,,
Xylaria multiplex,6485375,328198,7257469,,,,,
Xylaria obovata,11470320,352927,5255102,,,,,
Xylaria oxyacanthae,1029545,352929,5255114,,,,,
Xylaria palmicola,6485414,384769,5255138,,,,,
Xylaria penicilliopsis,52785416,1095895,9708247,,,,,
Xylaria polymorpha,189359,58698,8956209,Q241408,,,,
Xylaria primorskensis,18316028,782576,5896676,,,,,
Xylaria sicula,158523,1245154,5255158,,,,,
Xylaria tuberiformis,6485576,384773,5255150,,,,,
Xylaria vasconica,42765708,966163,8087401,,,,,
Xylaria violaceorosea,46712923,791369,7965373,,,,,
Xylosphaera fockei,6486979,352894,5487849,,,,,
Xylosphaera lutea,6486994,1498051,5488180,,,,,
Buerenia inundata,191715,1239466,2593003,,,,,
Lalaria tormentillae,42732494,703976,2593052,Q1947817,,,,
Protomyces kriegerianus,18404182,1399215,3550567,,,,,
Protomyces macrosporus,1009471,905090,2593016,Q4381872,,,,
Taphrina aesculi,18403830,334458,3550431,,,,,
Taphrina alni,190281,1464142,2593073,Q1948272,,,,
Taphrina americana,190535,1029706,2593099,,,,,
Taphrina betulae,11469960,1018562,2593079,,,,,
Taphrina betulina,188002,384484,2593105,Q1950448,,,,
Taphrina bullata,1009224,1018557,2593120,Q4452802,,,,
Taphrina caerulescens,189060,360232,2593090,Q1948374,,,,
Taphrina californica,188776,334465,2593094,,,,,
Taphrina carnea,189029,1018556,2593024,,,,,
Taphrina carpini,1009232,1137853,2593114,,,,,
Taphrina carveri,18403946,900577,3550497,,,,,
Taphrina communis,1013420,490081,2593027,,,,,
Taphrina confusa,189198,334462,7549741,,,,,
Taphrina coryli,6656139,628361,3550438,Q4050717,,,,
Taphrina crataegi,188594,706380,2593081,,,,,
Taphrina deformans,188590,244392,2593065,Q2022500,,,,
Taphrina farlowii,1009218,904150,2593020,,,,,
Taphrina faulliana,18403951,1475598,3550441,,,,,
Taphrina filicina,189391,899743,2593040,,,,,
Taphrina flavorubra,133479,628362,2593088,,,,,
Taphrina flectens,18403952,1347954,3550450,,,,,
Taphrina japonica,6656164,1234342,2593086,,,,,
Taphrina johansonii,996357,464484,2593100,Q1948383,,,,
Taphrina occidentalis,18403954,334077,3550475,,,,,
Taphrina padi,190230,447750,2593025,Q1956820,,,,
Taphrina polystichi,189936,887850,2593089,Q10690894,,,,
Taphrina populi-salicis,190536,334459,2593070,,,,,
Taphrina populina,187945,384485,2593033,Q16514145,,,,
Taphrina pruni,1009437,1377123,2593060,Q1621708,,,,
Taphrina pruni-subcordatae,188705,334461,2593103,,,,,
Taphrina purpurascens,1004728,1247002,2593084,,,,,
Taphrina rhizophora,188352,1137878,2593109,,,,,
Taphrina robinsoniana,188390,334457,2593071,,,,,
Taphrina sadebeckii,188430,417584,2593030,,,,,
Taphrina tosquinetii,300595,360365,8077134,Q4050731,,,,
Taphrina ulmi,996220,628377,2593124,Q1948281,,,,
Taphrina vestergrenii,187982,1018569,2593096,,,,,
Taphrina virginica,187993,1071359,2593098,,,,,
Taphrina wiesneri,191779,384487,2593045,Q7684587,,,,
Acrodontium crateriforme,248622,381158,2592019,,,,,
Acrodontium luzulae,52240906,1226777,9759226,,,,,
Actinocladium rhodosporum,300738,349986,2587711,,,,,
Amblyosporium spongiosum,248676,775561,2590090,,,,,
Anthina flammea,243069,553335,2588254,,,,,
Arthrosporium candidum,18340888,787817,3442077,,,,,
Asteromyces cruciatus,997174,416620,5257841,,,,,
Asterosporium asterospermum,997170,1351455,2591159,,,,,
Bactridium clavatum,6475824,381363,5257872,,,,,
Bactridium flavum,1013944,774574,5257874,,,,,
Bactridium subglandis,6475837,1154153,5488497,,,,,
Berggrenia aurantiaca,8569777,381380,5258478,,,,,
Beverwykella pulmonaria,295064,381384,2588562,,,,,
Blastacervulus eucalypti,299026,1429309,2589076,,,,,
Botryosporium longibrachiatum,244037,381421,5258315,Q10433854,,,,
Botryosporium pulchrum,295075,1488196,5258316,Q4948844,,,,
Brachydesmiella biseptata,244046,407498,2587808,,,,,
Brachydesmiella orientalis,244049,381432,2587806,,,,,
Camposporium antennatum,1003254,381478,2589294,,,,,
Camposporium cambrense,1013924,381479,2589293,,,,,
Campylospora brasiliensis,46724290,1530662,7645901,,,,,
Campylospora filicladia,295093,794113,2589353,,,,,
Capsicumyces delicatus,997205,1468054,2591326,,,,,
Chaetochalara africana,52786591,381627,2591625,,,,,
Cheirospora botryospora,998096,1025218,2591956,,,,,
Conicomyces contortus,6653186,1511406,3475427,,,,,
Chaenotheca brachypoda,1031772,216581,5261510,Q10510698,,,,
Chaenotheca brunneola,196899,210522,5261506,,,,,
Chaenotheca chlorella,1007721,216582,8239222,Q10548107,,,,
Chaenotheca chrysocephala,196900,210528,5261507,,,,,
Chaenotheca cinerea,6661919,216584,5261517,Q10431257,,,,
Chaenotheca furfuracea,997117,117939,5261526,Q5066575,,,,
Chaenotheca gracilenta,1032772,462652,5470072,,,,,
Chaenotheca gracillima,300645,216586,5261508,,,,,
Chaenotheca hispidula,196901,55446,5261520,,,,,
Chaenotheca laevigata,1007297,216587,5261522,,,,,
Chaenotheca phaeocephala,196902,216589,5261528,,,,,
Chaenotheca stemonea,196903,216591,5261523,,,,,
Chaenotheca subroscida,6661948,216592,5261529,,,,,
Chaenotheca trichialis,302115,216593,10756770,,,,,
Chaenotheca xyloxena,196377,216594,8215181,,,,,
Sclerophora amabilis,6662042,230634,2610334,,,,,
Sclerophora farinacea,197676,230635,2610326,,,,,
Sclerophora peronella,151102,230637,2610322,,,,,
Coremiella cubispora,998091,989226,2590944,,,,,
Cornucopiella fusispora,295136,932468,2587704,,,,,
Cryptocoryneum rilstonei,18345844,1348131,5954344,,,,,
Cryptophiale udagawae,248654,350552,2588107,,,,,
Cryptostroma corticale,998047,781808,2592401,Q10462705,,,,
Culicidospora aquatica,998046,461226,2588130,,,,,
Culicidospora gravida,1013905,1320966,2588131,,,,,
Dendrospora juncicola,1013885,418709,2591718,,,,,
Dictyocatenulata alba,295335,462819,2587739,,,,,
Didymopsis helvellae,295340,1542683,2588215,,,,,
Diplocladiella scalaroides,295345,350683,2587816,,,,,
Discogloeum veronicae,1013687,382201,2591998,,,,,
Ectostroma iridis,1013611,924628,2591569,,,,,
Epicladonia stenospora,295381,887239,2591398,,,,,
Everhartia lignatilis,1013607,1231933,2592305,,,,,
Exosporiella fungorum,6653432,1167734,2619657,,,,,
