eolID,English,Arabic,Azerbaijani,Bulgarian,Catalan,Croatian,Czech,Danish,Dutch,Estonian,Finnish,French,German,Hebrew,Hungarian,Indonesian,Italian,Japanese,Lithuanian,Malay,Norwegian,Persian,Polish,Portuguese,Russian,Serbian,Slovak,Spanish,Swedish,Thai,Turkish,Ukrainian,Vietnamese
191101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031311,,,,,,,Smržovec Obecný,,Grove Sponstruffel,,,,Grosssporige Morcheltrüffel,,,,,,,,,,,,Готиерия Сморчковидная,,,,,,,,
6664506,,,,,,,,,,,,,Kleinsporige Morcheltrüffel,,,,,,,,,,,,,,,,,,,,
1028810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195238,Pig’s Ear,,,Виолетова Тръбенка,,,Stročkovec Kyjovitý,,,,Pölkkysieni,,Schweinsohr,,Disznófülgomba,,,ラッパタケ,Didysis Kuokas,,,,Siatkolist Maczugowaty,,,,,,Violgubbe,,,Гомф Булавоподібний,
189526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191380,,,,,,,,,,,Kuusihaarakas,,Kiefernkoralle,,,,,,,,,,,,,,,,,,,,
195411,,,,,,,,,,,Pehmeähaarakas,,Flatterige Koralle,,,,,,,,,,,,,,,,,,,,
6664408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18504394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11978240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11445766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189602,Green-tipped Coral,,,,,,,,,,Piikkikärkihaarakas,,Grünspitzige Koralle,,,,,,,,,,,,,,,,,,,,
192367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007252,,,,Златистожълта Коралка,Peu De Rata Groc,,Kuřátka Zlatá,,Gouden Koraalzwam,,Kultahaarakas,Clavaire Dorée,Goldgelbe Koralle,,Narancsszínű Korallgomba,,,コガネホウキタケ,Auksaspalvis Šakočius,,,,Koralówka Złocista,,,,,,,,,Рамарія Золотиста,
193808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44456695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,Cauliflower Coral,,,Червеновърха Коралка,Peu De Rata,,Kuřátka Jarmuzová,,Bloemkoolzwam,,Punalatvahaarakas,Clavaire Chou-fleur,Hahnenkamm-koralle,,,,,ホウキタケ,Kekinis Šakočius,,,,,,,Црвена Цапица,,,Druvfingersvamp,,,Рамарія Гроновидна,
191377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42640031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664072,,,,,,,Kuřátka Finská,,Paarsbruine Koraalzwam,,Suomenhaarakas,,,,,,,,,,,,,,,,,,Lilafotad Fingersvamp,,,,
6664178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008110,,,,Еленови Рога,,,Kuřátka Žlutá,,,,Keltahaarakas,,,,Sárga Korallgomba,,,キホウキタケ,Krūmiškasis Šakočius,,,,Koralówka Żółta,,,Жута Цапица,,,Gul Fingersvamp,,,,
192374,,,,,,,Kuřátka Nažloutlá,,,,Vankkahaarakas,,Gelbliche Koralle,,,,,,,,,,Koralówka Żółknąca,,,,,,,,,,
1003949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016973,,,,,,,,,,,Aurinkohaarakas,,,,,,,,,,,,,,,,,,,,,,
1028873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195717,,,,Красива Коралка,Peu De Rata Bord,,Kuřátka Sličná,,Fraaie Koraalzwam,,Kavalahaarakas,,Dreifarbige Koralle,,Cifra Korallgomba,,,ハナホウキタケ,,,,,Koralówka Strojna,,Рамария Красивая,,,,Lömsk Fingersvamp,,,,
191383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18504738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11445701,,,,,Peu De Rata Anisat,,Kuřátka Něžná,,Anijskoraalzwam,,Anishaarakas,,,,,,,,,,,,,,,,,,Anisfingersvamp,,,,
191587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193371,,,,,,,Kuřátka Tlustonohá,,,,Tuhtihaarakas,,,,,,,,,,,,,,,,,,Rotfingersvamp,,,,
1031145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191596,,,,,,,,,,,Lehtokeltahaarakas,Clavaire Obtuse,,,,,,,,,,,,,,,,,,,,,
1030342,,,,Бледа Коралка,,,Kuřátka Maireova,,,,,Clavaire Pâle,Bauchweh-koralle,,,,,,,,,,Koralówka Blada,,,,,,,,,,
191598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193378,,,,,,,,,,,Ruusuhaarakas,,Rotbraune Koralle,,,,,,,,,,,,,,,,,,,,
1007096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193381,,,,,,,Kuřátka Načervenalá,,,,,,,,,,,,,,,,,,,,,,,,,,
1031286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008977,,,,,,,Kuřátka Krvavá,,,,Punatäplähaarakas,,,,,,,,,,,,,,,,,,Fläckfingersvamp,,,,
1031285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195722,,,,,Peu De Rata Estret,,Kuřátka Přímá,,Rechte Koraalzwam,,Suorahaarakas,,,,,,,,,,,,Koralówka Sztywna,,Рогатик Прямой,,,,Rak Fingersvamp,,,,
193382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008976,,,,,,,Kuřátka Lososová,,,,,,,,,,,,,,,,,,,,,,Praktfingersvamp,,,,
242902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191604,,,,,,,,,,,Keltakärkihaarakas,,,,,,,,,,,,,,,,,,,,,,
1031144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11445883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192721,,,,,,,,,,,Viherkarhikka,,,,,,,,,,,,,,,,,,,,,,
191239,,,,,,,,,,,Liekohaarakas,,,,,,,,,,,,,,,,,,,,,,
243581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191240,,,,,,,,,,,Oksahaarakas,,Zottige Byssuskeule,,,,,,,,,,,,,,,,,,,,
1005143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191242,,,,,,,,,,,Suttuhaarakas,,,,,,,,,,,,,,,,,,,,,,
1009046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029565,,,,,,,,,,,Oravuotikka,,,,,,,,,,,,,,,,,,,,,,
42652646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013450,,,,,,,,,,,Satiinikääpä,Polypore Cannelle,Zimtfarbener Dauerporling,,,,,,,,,,,,,,,,,,,,
199046,,,,,,,,,,,Palttinakääpä,,,,,,,,,,,,,,,,,,,,,,
985846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004934,,,,,,,,,,,Kangaskääpä,Coltricie,Brauner Dauerporling,,,,,,,,,,,,,,,,,,,,
189971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18501810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52786762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444346,,,,,,,,,,,,Polypore Ferreux,Schmalporiger Feuerschwamm,,,,,,,,,,,,,,,,,,,,
11444128,Rusty Porecrust,,,,,,,,,,Etelänruostekääpä,Polypore Ferrugineux,Rostbrauner Feuerschwamm,,,,,,,,,,,,,,,,,,,,
8544094,Stem Decay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11444029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18502981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188361,,,,,,,,,,,Kanelivuotikka,,,,,,,,,,,,,,,,,,,,,,
193618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160573,,,,,,,,,,,Kuusivuotikka,,,,,,,,,,,,,,,,,,,,,,
190063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162125,,,,,,,,,,,Tammivuotikka,,,,,,,,,,,,,,,,,,,,,,
1029196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18500875,,,,,,,,,,Tammepässik,,,,,,,,,Ąžuolinis Skylenis,,,,Błyskoporek Dębowy,,,,,,Kärnticka,,,,
6749822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18500872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11443831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11443826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151202,,,,,,,Rezavec Pokožkový,,Dunne Weerschijnzwam,,Pikkukarvakääpä,,,,,,,,,,,,,,,,,,Skillerticka,,,,
1029979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009746,,,,,Bolet De Soca Vellutat,,Rezavec Štětinatý,,Ruige Weerschijnzwam,,Mokkakääpä,Polypore Hérissé,Zottiger Schillerporling,,Almafa-rozsdástapló,,,,,,,,,,Трутовик Щетинистый,,,,Pälsticka,,,,
6765063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004446,,,,,,,,,,,,,Elsternest-schilllerporling,,,,,,,,,,,,,,,,,,,,
191900,Chaga,,,Чага,,,Rezavec Šikmý,,Berkeweerschijnzwam,Must Pässik,Pakurikääpä,Polypore Incrusté,Schiefer Schillerporling,,,,,チャーガ,Įžulnusis Skylenis,,Kreftkjuke,,Błyskoporek Podkorowy,,Чага,,,,Sprängticka,,,Чага,
18502795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11443810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52786758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199204,Velvet Rosette,,,,,,Ďubkatec Plstnatý,,,Jalg-jänesepäss,Huopakääpä,Polypore Tomenteux,Gestielter Filzporling,,,,,,,,,,,,,,,,Luddticka,,,,
11443932,,,,,,,,,,,Männynpihkakääpä,Polypore Deltoïde,Ankerhaariger Buchenschillerporling,,,,,,,,,,,,,,,,,,,,
18502034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39994846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191403,,,,,,,,,,,Kuusenkääpä,,,,,,,,,,,,,,,,,,,,,,
302006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133566,,,,,,,,,,,,Polypore Chamois,,,,,,,,,,,,,,,,,,,,,
193218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189840,,,,,,,,,,,,,Tannen-feuerschwamm,,,,,,,,,,,,,,,,,,,,
133575,,,,Лъжлива Праханова Гъба,,,Ohňovec Obecný,,,Tuletaelik,Arinakääpä,Faux Amadouvier,Gemeiner Feuerschwamm,,,,,メシマコブタケ,,,,,Czyreń Ogniowy,,Трутовик Ложный,,,,Eldticka,,,,
189163,,,,,,,,,,,Levykääpä,,,,,,,,,,,,,,,,,,,,,,
193221,,,,,,,,,,,Pikireunakääpä,,,,,,,,,,,,,,,,,,,,,,
1008276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189937,,,,,,,Ohňovec Ovocný,,,Ploomitaelik,,,,,Szilvatapló,,,,,,,,Czyreń Śliwowy,,,,,,Plommonticka,,,,
193224,,,,,,,,,,,Haavanarinakääpä,,,,,,,,,,,,,,,,,,,,,,
203688,,,,,,,,,,,,Polypore Du Cerisier,,,,,,,,,,,,,,,,,,,,,
190611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193226,,,,,,,,,,,,Polypore Du Robinier,,,,,,,,,,,,,,,,,,,,,
194966,,,,,,,Ohňovec Osikový,,,Haavataelik,Haavankääpä,,,,,,,,,,,,Czyreń Osikowy,,,,,,Aspticka,,,,
194639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005301,,,,,,,,,,,Aarnikääpä,,,,,,,,,,,,,,,,,,,,,,
191727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191731,,,,,,,,,,,Herukankääpä,,,,,,,,,,,,,,,,,,,,,,
204272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544134,,,,,,,,,,,Siperiankääpä,,,,,,,,,,,,,,,,,,,,,,
189842,Pine Bracket,,,,,,,,Dennevuurzwam,Männitaelik,Männynkääpä,Phellin Du Pin,Kiefernbaumschwamm,,,,,,,,,,Czyreń Sosnowy,,,,,,Tallticka,,,,
1005274,,,,,,,,,,,,Polypore Larmoyant,,,,,,,Kamštinis Skylenis,,Tårekjuke,,Błyskoporek Płaczący,,,,,,Tårticka,,,,
46705242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191794,,,,,,,,,,,Nuppineulakka,,,,,,,,,,,,,,,,,,,,,,
1016939,,,,,,,,,,,Soukkaneulakka,,,,,,,,,,,,,,,,,,,,,,
195058,,,,,,,,,,,Isoneulakka,,,,,,,,,,,,,,,,,,,,,,
191800,,,,,,,,,,,Suipponeulakka,,,,,,,,,,,,,,,,,,,,,,
190283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18456242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52786724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21337976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21337977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21337978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190556,,,,,,,,,,,,,Schmalsporiger Zähnchenrindenpilz,,,,,,,,,,,,,,,,,,,,
198983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190557,,,,,,,,,,,Sänkiotaraspikka,,,,,,,,,,,,,,,,,,,,,,
198193,,,,,,,,,,,Keltaotaraspikka,,,,,,,,,,,,,,,,,,,,,,
190558,,,,,,,,,,,Viitaotaraspikka,,,,,,,,,,,,,,,,,,,,,,
1008513,,,,,,,,,,,Partaotaraspikka,,,,,,,,,,,,,,,,,,,,,,
193666,,,,,,,,,,,Kalvasotaraspikka,,,,,,,,,,,,,,,,,,,,,,
193667,,,,,,,,,,,Tammiotaraspikka,,,,,,,,,,,,,,,,,,,,,,
1016783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193669,,,,,,,,,,,Metsäotaraspikka,,,,,,,,,,,,,,,,,,,,,,
52786735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008232,,,,,,,,,,,Rosokääpä,,,,,,,,,,,,,,,,,,,,,,
8544373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18503092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52786746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18503085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52786749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46705274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11457480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192909,,,,,,,Bránovitec Jedlový,,Paarse Dennezwam,,Kuusenkynsikääpä,Tramète Lilas,Gemeiner Violettporling,,Fenyő-egyrétűtapló,,,,,,,,Niszczyk Iglastodrzewny,,,,,,Violticka,,,,
1004987,,,,,,,Bránovitec Dvoutvarý,,,,Koivunkynsikääpä,,,,,,,,,,,,,,Трихаптум Двоякий,,,,Lövviolticka,,,,
192910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192912,Brown Purplepore Bracket,,,,,,,,,,Männynkynsikääpä,Polypore Violet,Kiefern-violettporling,,,,,,,,,,,,,,,,,,,,
192911,,,,,,,,,,,Lapinkynsikääpä,Polypore Du Mélèze,Lärchen-violettporling,,,,,,,,,,,,,,,,,,,,
18483424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663626,,,,,,,,,,,,,Elsässische Schwanztrüffel,,,,,,,,,,,,,,,,,,,,
6663630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663682,Club-shaped Stinkhorn,,,,,,,,,,,,Beutelförmige Gallertnuss,,,,,,,,,,,,,,,,,,,,
1029776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11970456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
